"BID.date","close_transformed","close_scaled"
2014-07-17,14.9,0.0536130536130536
2014-07-18,15,0.055944055944056
2014-07-21,14.9,0.0536130536130536
2014-07-22,14.8,0.0512820512820513
2014-07-23,14.7,0.0489510489510489
2014-07-24,14.8,0.0512820512820513
2014-07-25,15.3,0.062937062937063
2014-07-28,15.3,0.062937062937063
2014-07-29,15.1,0.0582750582750583
2014-07-30,15.2,0.0606060606060606
2014-07-31,15.2,0.0606060606060606
2014-08-01,15.3,0.062937062937063
2014-08-04,15.7,0.0722610722610723
2014-08-05,15.7,0.0722610722610723
2014-08-06,15.6,0.0699300699300699
2014-08-07,15.6,0.0699300699300699
2014-08-08,14.8,0.0512820512820513
2014-08-11,14.5,0.0442890442890443
2014-08-12,14.4,0.041958041958042
2014-08-13,14.5,0.0442890442890443
2014-08-14,14.3,0.0396270396270397
2014-08-15,14.2,0.0372960372960373
2014-08-18,13.9,0.0303030303030303
2014-08-19,13.9,0.0303030303030303
2014-08-20,14,0.0326340326340326
2014-08-21,14.2,0.0372960372960373
2014-08-22,13.9,0.0303030303030303
2014-08-25,13.9,0.0303030303030303
2014-08-26,14.1,0.034965034965035
2014-08-27,13.9,0.0303030303030303
2014-08-28,14,0.0326340326340326
2014-08-29,14.9,0.0536130536130536
2014-09-03,14.7,0.0489510489510489
2014-09-04,14.5,0.0442890442890443
2014-09-05,14.4,0.041958041958042
2014-09-08,14.2,0.0372960372960373
2014-09-09,14.2,0.0372960372960373
2014-09-10,14.1,0.034965034965035
2014-09-11,14.1,0.034965034965035
2014-09-12,14.1,0.034965034965035
2014-09-15,14,0.0326340326340326
2014-09-16,13.9,0.0303030303030303
2014-09-17,13.9,0.0303030303030303
2014-09-18,13.9,0.0303030303030303
2014-09-19,13.9,0.0303030303030303
2014-09-22,13.8,0.027972027972028
2014-09-23,13.8,0.027972027972028
2014-09-24,13.7,0.0256410256410256
2014-09-25,13.9,0.0303030303030303
2014-09-26,13.8,0.027972027972028
2014-09-29,13.9,0.0303030303030303
2014-09-30,13.8,0.027972027972028
2014-10-01,13.8,0.027972027972028
2014-10-02,13.9,0.0303030303030303
2014-10-03,13.9,0.0303030303030303
2014-10-06,13.9,0.0303030303030303
2014-10-07,13.8,0.027972027972028
2014-10-08,13.7,0.0256410256410256
2014-10-09,13.7,0.0256410256410256
2014-10-10,13.6,0.0233100233100233
2014-10-13,13.5,0.020979020979021
2014-10-14,13.3,0.0163170163170163
2014-10-15,13.3,0.0163170163170163
2014-10-16,13.1,0.0116550116550117
2014-10-17,13.1,0.0116550116550117
2014-10-20,13.2,0.013986013986014
2014-10-21,13.2,0.013986013986014
2014-10-22,13.2,0.013986013986014
2014-10-23,13.1,0.0116550116550117
2014-10-24,13,0.00932400932400933
2014-10-27,12.6,0
2014-10-28,12.7,0.00233100233100232
2014-10-29,12.8,0.00466200466200469
2014-10-30,12.8,0.00466200466200469
2014-10-31,13.5,0.020979020979021
2014-11-03,13.2,0.013986013986014
2014-11-04,13,0.00932400932400933
2014-11-05,12.9,0.00699300699300701
2014-11-06,13.1,0.0116550116550117
2014-11-07,13.1,0.0116550116550117
2014-11-10,13.1,0.0116550116550117
2014-11-11,13,0.00932400932400933
2014-11-12,13,0.00932400932400933
2014-11-13,13.2,0.013986013986014
2014-11-14,13,0.00932400932400933
2014-11-17,13.2,0.013986013986014
2014-11-18,13.1,0.0116550116550117
2014-11-19,13.1,0.0116550116550117
2014-11-20,13,0.00932400932400933
2014-11-21,13,0.00932400932400933
2014-11-24,12.9,0.00699300699300701
2014-11-25,12.9,0.00699300699300701
2014-11-26,12.8,0.00466200466200469
2014-11-27,12.7,0.00233100233100232
2014-11-28,12.7,0.00233100233100232
2014-12-01,12.9,0.00699300699300701
2014-12-02,13.1,0.0116550116550117
2014-12-03,13.1,0.0116550116550117
2014-12-04,13.3,0.0163170163170163
2014-12-05,13.4,0.0186480186480187
2014-12-08,13.2,0.013986013986014
2014-12-09,12.9,0.00699300699300701
2014-12-10,13,0.00932400932400933
2014-12-11,13.1,0.0116550116550117
2014-12-12,13.1,0.0116550116550117
2014-12-15,13.1,0.0116550116550117
2014-12-16,12.9,0.00699300699300701
2014-12-17,12.7,0.00233100233100232
2014-12-18,12.9,0.00699300699300701
2014-12-19,12.9,0.00699300699300701
2014-12-22,13.1,0.0116550116550117
2014-12-23,13.1,0.0116550116550117
2014-12-24,13,0.00932400932400933
2014-12-25,13,0.00932400932400933
2014-12-26,12.8,0.00466200466200469
2014-12-29,12.7,0.00233100233100232
2014-12-30,12.9,0.00699300699300701
2014-12-31,12.7,0.00233100233100232
2015-01-05,12.9,0.00699300699300701
2015-01-06,13.2,0.013986013986014
2015-01-07,13.6,0.0233100233100233
2015-01-08,13.6,0.0233100233100233
2015-01-09,14.5,0.0442890442890443
2015-01-12,15.5,0.0675990675990676
2015-01-13,16.4,0.0885780885780886
2015-01-14,16.3,0.0862470862470863
2015-01-15,16.4,0.0885780885780886
2015-01-16,16.2,0.0839160839160839
2015-01-19,16.4,0.0885780885780886
2015-01-20,16.2,0.0839160839160839
2015-01-21,15.7,0.0722610722610723
2015-01-22,16.7,0.0955710955710956
2015-01-23,17.4,0.111888111888112
2015-01-26,17.4,0.111888111888112
2015-01-27,17.4,0.111888111888112
2015-01-28,18.6,0.13986013986014
2015-01-29,18.2,0.130536130536131
2015-01-30,17.5,0.114219114219114
2015-02-02,17.2,0.107226107226107
2015-02-03,16,0.0792540792540793
2015-02-04,15.7,0.0722610722610723
2015-02-05,16.4,0.0885780885780886
2015-02-06,17.4,0.111888111888112
2015-02-09,17.3,0.10955710955711
2015-02-10,17.9,0.123543123543124
2015-02-11,18.1,0.128205128205128
2015-02-12,17.8,0.121212121212121
2015-02-13,17.8,0.121212121212121
2015-02-24,18.5,0.137529137529138
2015-02-25,18.5,0.137529137529138
2015-02-26,18.9,0.146853146853147
2015-02-27,18.6,0.13986013986014
2015-03-02,18.5,0.137529137529138
2015-03-03,18.6,0.13986013986014
2015-03-04,18.6,0.13986013986014
2015-03-05,18.1,0.128205128205128
2015-03-06,18.5,0.137529137529138
2015-03-09,18.1,0.128205128205128
2015-03-10,18.3,0.132867132867133
2015-03-11,18.3,0.132867132867133
2015-03-12,18.4,0.135198135198135
2015-03-13,18.6,0.13986013986014
2015-03-16,18.3,0.132867132867133
2015-03-17,18.3,0.132867132867133
2015-03-18,18,0.125874125874126
2015-03-19,17.7,0.118881118881119
2015-03-20,17.9,0.123543123543124
2015-03-23,17.3,0.10955710955711
2015-03-24,17.2,0.107226107226107
2015-03-25,17.4,0.111888111888112
2015-03-26,17.8,0.121212121212121
2015-03-27,17.7,0.118881118881119
2015-03-30,17.3,0.10955710955711
2015-03-31,17.6,0.116550116550117
2015-04-01,17.3,0.10955710955711
2015-04-02,17.9,0.123543123543124
2015-04-03,17.8,0.121212121212121
2015-04-06,17.8,0.121212121212121
2015-04-07,18.4,0.135198135198135
2015-04-08,18.5,0.137529137529138
2015-04-09,18.9,0.146853146853147
2015-04-10,19,0.149184149184149
2015-04-13,19,0.149184149184149
2015-04-14,19,0.149184149184149
2015-04-15,19,0.149184149184149
2015-04-16,19.6,0.163170163170163
2015-04-17,19.3,0.156177156177156
2015-04-20,19.1,0.151515151515152
2015-04-21,18.8,0.144522144522145
2015-04-22,18.6,0.13986013986014
2015-04-23,18.6,0.13986013986014
2015-04-24,19,0.149184149184149
2015-04-27,18.8,0.144522144522145
2015-05-04,17.5,0.114219114219114
2015-05-05,18,0.125874125874126
2015-05-06,17.8,0.121212121212121
2015-05-07,18.4,0.135198135198135
2015-05-08,17.9,0.123543123543124
2015-05-11,17.7,0.118881118881119
2015-05-12,17.5,0.114219114219114
2015-05-13,17.3,0.10955710955711
2015-05-14,17.5,0.114219114219114
2015-05-15,17.3,0.10955710955711
2015-05-18,17.1,0.104895104895105
2015-05-19,17.3,0.10955710955711
2015-05-20,17.8,0.121212121212121
2015-05-21,17.8,0.121212121212121
2015-05-22,18.3,0.132867132867133
2015-05-25,18.6,0.13986013986014
2015-05-26,19.2,0.153846153846154
2015-05-27,19.5,0.160839160839161
2015-05-28,20.3,0.17948717948718
2015-05-29,20.2,0.177156177156177
2015-06-01,20.9,0.193473193473193
2015-06-02,20.6,0.186480186480187
2015-06-03,20.6,0.186480186480187
2015-06-04,20.6,0.186480186480187
2015-06-05,21.8,0.214452214452214
2015-06-08,21.8,0.214452214452214
2015-06-09,21.2,0.2004662004662
2015-06-10,21.2,0.2004662004662
2015-06-11,21.4,0.205128205128205
2015-06-12,21.2,0.2004662004662
2015-06-15,22,0.219114219114219
2015-06-16,21.5,0.207459207459207
2015-06-17,21.5,0.207459207459207
2015-06-18,21.3,0.202797202797203
2015-06-19,21.8,0.214452214452214
2015-06-22,22.5,0.230769230769231
2015-06-23,22.7,0.235431235431235
2015-06-24,22.6,0.233100233100233
2015-06-25,22.7,0.235431235431235
2015-06-26,21.5,0.207459207459207
2015-06-29,22.2,0.223776223776224
2015-06-30,22.1,0.221445221445221
2015-07-01,21.9,0.216783216783217
2015-07-02,23.4,0.251748251748252
2015-07-03,24.6,0.27972027972028
2015-07-06,25.3,0.296037296037296
2015-07-07,26.7,0.328671328671329
2015-07-08,25.9,0.31002331002331
2015-07-09,25.3,0.296037296037296
2015-07-10,25.7,0.305361305361305
2015-07-13,25.8,0.307692307692308
2015-07-14,26.4,0.321678321678322
2015-07-15,26,0.312354312354312
2015-07-16,25.8,0.307692307692308
2015-07-17,25.4,0.298368298368298
2015-07-20,25,0.289044289044289
2015-07-21,25,0.289044289044289
2015-07-22,26.4,0.321678321678322
2015-07-23,25.9,0.31002331002331
2015-07-24,25.7,0.305361305361305
2015-07-27,26.3,0.319347319347319
2015-07-28,26,0.312354312354312
2015-07-29,25.8,0.307692307692308
2015-07-30,25.9,0.31002331002331
2015-07-31,25.5,0.300699300699301
2015-08-03,24.9,0.286713286713287
2015-08-04,23.7,0.258741258741259
2015-08-05,24.1,0.268065268065268
2015-08-06,23.4,0.251748251748252
2015-08-07,23.4,0.251748251748252
2015-08-10,23.9,0.263403263403263
2015-08-11,24.5,0.277389277389277
2015-08-12,23.9,0.263403263403263
2015-08-13,23,0.242424242424242
2015-08-14,22.4,0.228438228438228
2015-08-17,21,0.195804195804196
2015-08-18,22,0.219114219114219
2015-08-19,22,0.219114219114219
2015-08-20,21.4,0.205128205128205
2015-08-21,21.2,0.2004662004662
2015-08-24,19.8,0.167832167832168
2015-08-25,20.4,0.181818181818182
2015-08-26,21.8,0.214452214452214
2015-08-27,22.6,0.233100233100233
2015-08-28,23.3,0.249417249417249
2015-08-31,23.2,0.247086247086247
2015-09-01,23.6,0.256410256410256
2015-09-03,23.3,0.249417249417249
2015-09-04,23,0.242424242424242
2015-09-07,23.8,0.261072261072261
2015-09-08,25.4,0.298368298368298
2015-09-09,25.8,0.307692307692308
2015-09-10,25.4,0.298368298368298
2015-09-11,25,0.289044289044289
2015-09-14,26.7,0.328671328671329
2015-09-15,28.5,0.370629370629371
2015-09-16,26.6,0.326340326340326
2015-09-17,24.8,0.284382284382284
2015-09-18,24.5,0.277389277389277
2015-09-21,24.8,0.284382284382284
2015-09-22,24.6,0.27972027972028
2015-09-23,24.2,0.27039627039627
2015-09-24,23.9,0.263403263403263
2015-09-25,24,0.265734265734266
2015-09-28,23.5,0.254079254079254
2015-09-29,23.5,0.254079254079254
2015-09-30,23.7,0.258741258741259
2015-10-01,23.5,0.254079254079254
2015-10-02,23.2,0.247086247086247
2015-10-05,23.6,0.256410256410256
2015-10-06,24.6,0.27972027972028
2015-10-07,24,0.265734265734266
2015-10-08,24.2,0.27039627039627
2015-10-09,24.4,0.275058275058275
2015-10-12,24.5,0.277389277389277
2015-10-13,24.6,0.27972027972028
2015-10-14,24.4,0.275058275058275
2015-10-15,24.4,0.275058275058275
2015-10-16,24.5,0.277389277389277
2015-10-19,24.5,0.277389277389277
2015-10-20,24,0.265734265734266
2015-10-21,24,0.265734265734266
2015-10-22,24.1,0.268065268065268
2015-10-23,24.6,0.27972027972028
2015-10-26,24.3,0.272727272727273
2015-10-27,24.4,0.275058275058275
2015-10-28,24,0.265734265734266
2015-10-29,24.2,0.27039627039627
2015-10-30,24.1,0.268065268065268
2015-11-02,24.1,0.268065268065268
2015-11-03,24,0.265734265734266
2015-11-04,23.7,0.258741258741259
2015-11-05,23.6,0.256410256410256
2015-11-06,23.6,0.256410256410256
2015-11-09,23.7,0.258741258741259
2015-11-10,23.4,0.251748251748252
2015-11-11,23.1,0.244755244755245
2015-11-12,23.3,0.249417249417249
2015-11-13,23.7,0.258741258741259
2015-11-16,23.5,0.254079254079254
2015-11-17,23.4,0.251748251748252
2015-11-18,23.4,0.251748251748252
2015-11-19,23.4,0.251748251748252
2015-11-20,23.5,0.254079254079254
2015-11-23,23.2,0.247086247086247
2015-11-24,22.9,0.24009324009324
2015-11-25,22.6,0.233100233100233
2015-11-26,21.6,0.20979020979021
2015-11-27,21.3,0.202797202797203
2015-11-30,20.4,0.181818181818182
2015-12-01,20.7,0.188811188811189
2015-12-02,21.2,0.2004662004662
2015-12-03,21.3,0.202797202797203
2015-12-04,20.8,0.191142191142191
2015-12-07,20.5,0.184149184149184
2015-12-08,21,0.195804195804196
2015-12-09,20.6,0.186480186480187
2015-12-10,20.3,0.17948717948718
2015-12-11,20.1,0.174825174825175
2015-12-14,20,0.172494172494173
2015-12-15,20,0.172494172494173
2015-12-16,20.6,0.186480186480187
2015-12-17,21.5,0.207459207459207
2015-12-18,21.3,0.202797202797203
2015-12-21,20.7,0.188811188811189
2015-12-22,20.9,0.193473193473193
2015-12-23,20.7,0.188811188811189
2015-12-24,20.5,0.184149184149184
2015-12-25,20.4,0.181818181818182
2015-12-28,20.2,0.177156177156177
2015-12-29,20.7,0.188811188811189
2015-12-30,20.8,0.191142191142191
2015-12-31,20.6,0.186480186480187
2016-01-04,20.2,0.177156177156177
2016-01-05,20.1,0.174825174825175
2016-01-06,20.2,0.177156177156177
2016-01-07,19.3,0.156177156177156
2016-01-08,18.8,0.144522144522145
2016-01-11,19,0.149184149184149
2016-01-12,19.3,0.156177156177156
2016-01-13,19,0.149184149184149
2016-01-14,18.5,0.137529137529138
2016-01-15,17.8,0.121212121212121
2016-01-18,16.6,0.0932400932400933
2016-01-19,17.1,0.104895104895105
2016-01-20,16.9,0.1002331002331
2016-01-21,15.8,0.0745920745920746
2016-01-22,15,0.055944055944056
2016-01-25,16,0.0792540792540793
2016-01-26,16.5,0.0909090909090909
2016-01-27,17.2,0.107226107226107
2016-01-28,16.5,0.0909090909090909
2016-01-29,16.8,0.0979020979020979
2016-02-01,16.3,0.0862470862470863
2016-02-02,16.2,0.0839160839160839
2016-02-03,16.4,0.0885780885780886
2016-02-04,16.2,0.0839160839160839
2016-02-05,16.4,0.0885780885780886
2016-02-15,16.4,0.0885780885780886
2016-02-16,16.3,0.0862470862470863
2016-02-17,16,0.0792540792540793
2016-02-18,16.1,0.0815850815850816
2016-02-19,16.5,0.0909090909090909
2016-02-22,17.2,0.107226107226107
2016-02-23,17,0.102564102564103
2016-02-24,18.1,0.128205128205128
2016-02-25,18.3,0.132867132867133
2016-02-26,18.4,0.135198135198135
2016-02-29,17.7,0.118881118881119
2016-03-01,17.7,0.118881118881119
2016-03-02,18.3,0.132867132867133
2016-03-03,18.2,0.130536130536131
2016-03-04,18.1,0.128205128205128
2016-03-07,17.9,0.123543123543124
2016-03-08,17.8,0.121212121212121
2016-03-09,17.4,0.111888111888112
2016-03-10,17.7,0.118881118881119
2016-03-11,17.7,0.118881118881119
2016-03-14,17.7,0.118881118881119
2016-03-15,17.5,0.114219114219114
2016-03-16,17.7,0.118881118881119
2016-03-17,17.7,0.118881118881119
2016-03-18,17.6,0.116550116550117
2016-03-21,17.6,0.116550116550117
2016-03-22,17.3,0.10955710955711
2016-03-23,17.6,0.116550116550117
2016-03-24,17.2,0.107226107226107
2016-03-25,17.3,0.10955710955711
2016-03-28,17.2,0.107226107226107
2016-03-29,16.9,0.1002331002331
2016-03-30,16.9,0.1002331002331
2016-03-31,16.7,0.0955710955710956
2016-04-01,16.6,0.0932400932400933
2016-04-04,16.5,0.0909090909090909
2016-04-05,16.6,0.0932400932400933
2016-04-06,16.9,0.1002331002331
2016-04-07,16.9,0.1002331002331
2016-04-08,16.8,0.0979020979020979
2016-04-11,16.7,0.0955710955710956
2016-04-12,16.2,0.0839160839160839
2016-04-13,15.8,0.0745920745920746
2016-04-14,15.9,0.0769230769230769
2016-04-15,16,0.0792540792540793
2016-04-19,15.6,0.0699300699300699
2016-04-20,15.7,0.0722610722610723
2016-04-21,15.9,0.0769230769230769
2016-04-22,17,0.102564102564103
2016-04-25,17.5,0.114219114219114
2016-04-26,17.3,0.10955710955711
2016-04-27,17,0.102564102564103
2016-04-28,16.5,0.0909090909090909
2016-04-29,17.5,0.114219114219114
2016-05-04,17.3,0.10955710955711
2016-05-05,17.7,0.118881118881119
2016-05-06,18.1,0.128205128205128
2016-05-09,17.8,0.121212121212121
2016-05-10,18.3,0.132867132867133
2016-05-11,18.6,0.13986013986014
2016-05-12,18.7,0.142191142191142
2016-05-13,18.7,0.142191142191142
2016-05-16,18.6,0.13986013986014
2016-05-17,19,0.149184149184149
2016-05-18,19,0.149184149184149
2016-05-19,18.6,0.13986013986014
2016-05-20,18.3,0.132867132867133
2016-05-23,17.9,0.123543123543124
2016-05-24,17.9,0.123543123543124
2016-05-25,17.9,0.123543123543124
2016-05-26,17.5,0.114219114219114
2016-05-27,17.8,0.121212121212121
2016-05-30,18.1,0.128205128205128
2016-05-31,18.2,0.130536130536131
2016-06-01,18.3,0.132867132867133
2016-06-02,18.5,0.137529137529138
2016-06-03,18.3,0.132867132867133
2016-06-06,18.2,0.130536130536131
2016-06-07,18.1,0.128205128205128
2016-06-08,18.3,0.132867132867133
2016-06-09,18.8,0.144522144522145
2016-06-10,18.6,0.13986013986014
2016-06-13,18.3,0.132867132867133
2016-06-14,18.1,0.128205128205128
2016-06-15,18.1,0.128205128205128
2016-06-16,18,0.125874125874126
2016-06-17,18,0.125874125874126
2016-06-20,18,0.125874125874126
2016-06-21,18,0.125874125874126
2016-06-22,17.9,0.123543123543124
2016-06-23,18,0.125874125874126
2016-06-24,17.7,0.118881118881119
2016-06-27,17.5,0.114219114219114
2016-06-28,17.5,0.114219114219114
2016-06-29,17.6,0.116550116550117
2016-06-30,17.5,0.114219114219114
2016-07-01,17.4,0.111888111888112
2016-07-04,17.5,0.114219114219114
2016-07-05,18,0.125874125874126
2016-07-06,17.9,0.123543123543124
2016-07-07,17.9,0.123543123543124
2016-07-08,17.8,0.121212121212121
2016-07-11,17.8,0.121212121212121
2016-07-12,17.8,0.121212121212121
2016-07-13,18.5,0.137529137529138
2016-07-14,18.6,0.13986013986014
2016-07-15,18.5,0.137529137529138
2016-07-18,18.6,0.13986013986014
2016-07-19,18,0.125874125874126
2016-07-20,17.7,0.118881118881119
2016-07-21,17.7,0.118881118881119
2016-07-22,17.7,0.118881118881119
2016-07-25,17.6,0.116550116550117
2016-07-26,17.5,0.114219114219114
2016-07-27,17.7,0.118881118881119
2016-07-28,17.6,0.116550116550117
2016-07-29,17.6,0.116550116550117
2016-08-01,17.6,0.116550116550117
2016-08-02,17.1,0.104895104895105
2016-08-03,17.1,0.104895104895105
2016-08-04,16.9,0.1002331002331
2016-08-05,16.7,0.0955710955710956
2016-08-08,16.6,0.0932400932400933
2016-08-09,16.5,0.0909090909090909
2016-08-10,16.9,0.1002331002331
2016-08-11,17.3,0.10955710955711
2016-08-12,17.1,0.104895104895105
2016-08-15,17.1,0.104895104895105
2016-08-16,16.9,0.1002331002331
2016-08-17,16.9,0.1002331002331
2016-08-18,16.7,0.0955710955710956
2016-08-19,16.6,0.0932400932400933
2016-08-22,16.5,0.0909090909090909
2016-08-23,16.5,0.0909090909090909
2016-08-24,16.3,0.0862470862470863
2016-08-25,16.3,0.0862470862470863
2016-08-26,16.4,0.0885780885780886
2016-08-29,16.5,0.0909090909090909
2016-08-30,16.5,0.0909090909090909
2016-08-31,16.4,0.0885780885780886
2016-09-01,16.4,0.0885780885780886
2016-09-05,16.4,0.0885780885780886
2016-09-06,16.1,0.0815850815850816
2016-09-07,16.1,0.0815850815850816
2016-09-08,16.3,0.0862470862470863
2016-09-09,16.3,0.0862470862470863
2016-09-12,16.3,0.0862470862470863
2016-09-13,16.2,0.0839160839160839
2016-09-14,15.9,0.0769230769230769
2016-09-15,15.9,0.0769230769230769
2016-09-16,15.85,0.0757575757575758
2016-09-19,15.8,0.0745920745920746
2016-09-20,16,0.0792540792540793
2016-09-21,16.1,0.0815850815850816
2016-09-22,16.05,0.0804195804195804
2016-09-23,16.05,0.0804195804195804
2016-09-26,15.95,0.0780885780885781
2016-09-27,16.8,0.0979020979020979
2016-09-28,17.35,0.110722610722611
2016-09-29,17,0.102564102564103
2016-09-30,17,0.102564102564103
2016-10-03,17,0.102564102564103
2016-10-04,17.1,0.104895104895105
2016-10-05,17.3,0.10955710955711
2016-10-06,17.3,0.10955710955711
2016-10-07,17,0.102564102564103
2016-10-10,16.75,0.0967365967365967
2016-10-11,16.8,0.0979020979020979
2016-10-12,16.8,0.0979020979020979
2016-10-13,16.8,0.0979020979020979
2016-10-14,17,0.102564102564103
2016-10-17,17.1,0.104895104895105
2016-10-18,17,0.102564102564103
2016-10-19,17.7,0.118881118881119
2016-10-20,17.6,0.116550116550117
2016-10-21,17.6,0.116550116550117
2016-10-24,17.65,0.117715617715618
2016-10-25,17.45,0.113053613053613
2016-10-26,17.25,0.108391608391608
2016-10-27,16.7,0.0955710955710956
2016-10-28,17.1,0.104895104895105
2016-10-31,16.7,0.0955710955710956
2016-11-01,17,0.102564102564103
2016-11-02,16.85,0.0990675990675991
2016-11-03,16.1,0.0815850815850816
2016-11-04,16.2,0.0839160839160839
2016-11-07,15.8,0.0745920745920746
2016-11-08,15.75,0.0734265734265734
2016-11-09,15.8,0.0745920745920746
2016-11-10,15.8,0.0745920745920746
2016-11-11,15.7,0.0722610722610723
2016-11-14,15.35,0.0641025641025641
2016-11-15,15.35,0.0641025641025641
2016-11-16,15.45,0.0664335664335664
2016-11-17,15.3,0.062937062937063
2016-11-18,15.3,0.062937062937063
2016-11-21,15.5,0.0675990675990676
2016-11-22,16.1,0.0815850815850816
2016-11-23,16.1,0.0815850815850816
2016-11-24,16,0.0792540792540793
2016-11-25,15.9,0.0769230769230769
2016-11-28,15.7,0.0722610722610723
2016-11-29,15.2,0.0606060606060606
2016-11-30,15.3,0.062937062937063
2016-12-01,15.4,0.0652680652680653
2016-12-02,15.3,0.062937062937063
2016-12-05,15.2,0.0606060606060606
2016-12-06,14.75,0.0501165501165501
2016-12-07,14.75,0.0501165501165501
2016-12-08,14.8,0.0512820512820513
2016-12-09,14.75,0.0501165501165501
2016-12-12,14.6,0.0466200466200466
2016-12-13,14.3,0.0396270396270397
2016-12-14,15.2,0.0606060606060606
2016-12-15,15,0.055944055944056
2016-12-16,14.65,0.0477855477855478
2016-12-19,14.75,0.0501165501165501
2016-12-20,14.75,0.0501165501165501
2016-12-21,14.9,0.0536130536130536
2016-12-22,14.6,0.0466200466200466
2016-12-23,14.6,0.0466200466200466
2016-12-26,14.6,0.0466200466200466
2016-12-27,14.5,0.0442890442890443
